time,switch_id,gfe,g_usip,rfip,disp_pakt,disp_byte,mean_pkt,mean_byte,gsp,avg_durat,avg_flow_dst,rate_pkt_in,disp_interval,label
"11/15/2022, 08:33:32",1,1396,1289,0,0.188486038,19.97951999,0.036877999,3.909067946,1396,3.42E+17,3959,1702.8,6.87E+16,4
"11/15/2022, 08:33:56",1,1320,1223,0,0.197398589,20.92425047,0.027573994,2.92284341,1320,4.87E+17,3953,1718.4,6.26E+16,4
"11/15/2022, 08:34:06",1,14,12,0,0.222334286,23.5674343,0,0,14,4.86E+17,3966,1726.6,6.53E+16,4
"11/15/2022, 08:34:14",1,1753,9,0,0.193457161,20.50645911,0,0,1753,4.89E+17,5719,1734,5.53E+16,4
"11/15/2022, 08:34:24",1,3004,2921,0,0.225707715,23.92501783,0.036083775,3.824880141,3004,5.00E+17,3963,1738.4,5.99E+16,4
"11/15/2022, 08:34:31",1,0,12,0,0.200257734,21.22731985,0.005299016,0.561695685,0,4.89E+17,3963,1746,6.10E+16,4
"11/15/2022, 08:34:56",1,1230,1166,0,0.249787756,26.47750219,0.047535211,5.038732394,1230,5.06E+17,3976,1752.2,5.94E+16,4
"11/15/2022, 08:35:10",1,18,30,0,0.181641523,19.2540014,0.008012018,0.849273911,18,4.96E+17,3994,1760.6,5.84E+16,4
"11/15/2022, 08:35:36",1,1234,1196,0,0.273595957,29.00117149,0.062827225,6.659685864,1234,4.92E+17,4011,1774.2,5.65E+16,4
"11/15/2022, 08:35:55",1,1244,1209,0,0.27517739,29.16880331,0.065695233,6.963694739,1244,5.00E+17,4049,1784.8,5.71E+16,4
"11/15/2022, 08:36:12",1,1255,1220,0,0.275766503,29.23124933,0.066142119,7.011064667,1255,5.01E+17,4067,1795.6,5.65E+16,4
"11/15/2022, 08:36:26",1,1235,1216,0,0.276635764,29.323391,0.073554736,7.796801968,1235,5.16E+17,4065,1809.8,5.70E+16,4
"11/15/2022, 08:36:33",1,17,17,0,0.107269009,11.37051492,0.003184713,0.337579618,17,5.05E+17,4082,1813,5.92E+16,4
"11/15/2022, 08:36:52",1,11,9,0,0.126825666,13.44352063,0.006350757,0.673180264,11,4.88E+17,4094,1819,5.92E+16,4
"11/15/2022, 08:36:59",1,36,30,0,0.135545624,14.36783619,0.005811138,0.61598063,36,5.02E+17,4130,1825.2,5.96E+16,4
"11/15/2022, 08:37:21",1,1246,1202,0,0.324636326,34.41145051,0.093281779,9.887868536,1246,5.04E+17,4138,1833,6.35E+16,4
"11/15/2022, 08:37:30",1,14,-3,0,0.1742347,18.46887818,0.001927246,0.204288123,14,4.87E+17,4151,1840.8,6.28E+16,4
"11/15/2022, 08:37:45",1,1217,1152,0,0.353973723,37.52121469,0.093134902,9.872299568,1217,4.88E+17,4166,1850,6.27E+16,4
"11/15/2022, 08:37:56",1,18,10,0,0.201595358,21.36910798,0,0,18,4.92E+17,4184,1854.4,6.49E+16,4
"11/15/2022, 08:38:18",1,52,31,0,0.080737104,8.55813305,0.000651678,0.069077876,52,4.97E+17,3069,1254.8,5.55E+16,4
"11/15/2022, 08:38:24",1,1133,1093,0,0.349585459,37.05605868,0.089761905,9.514761905,1133,4.93E+17,4200,1870,6.54E+16,4
"11/15/2022, 08:38:41",1,8,-7,0,0.201019508,21.3080678,0,0,8,5.01E+17,4208,1882.4,6.68E+16,4
"11/15/2022, 08:38:56",1,3,2,0,0.200947873,21.3004745,0,0,3,4.95E+17,4211,1887,7.04E+16,4
"11/15/2022, 08:39:15",1,10,-7,0,0.198334296,21.02343535,0,0,10,4.88E+17,4221,1895.2,6.83E+16,4
"11/15/2022, 08:39:52",1,5,17,0,0.166448786,17.64357131,0.002604783,0.276107033,5,5.03E+17,4223,1908.6,6.55E+16,4
